THUMB,INDEX,MIDDLE,RING,LITTLE,G1,G2,G3,LABEL
644,758,771,943,954,6036,2504,-16204,18
645,758,771,942,954,6708,2184,-17000,18
644,758,771,943,954,6160,2924,-16276,18
644,758,771,943,953,6116,2596,-15752,18
645,758,771,943,954,4824,5736,-15676,18
644,758,770,943,954,5960,5580,-16616,18
644,758,770,943,954,6432,6868,-15048,18
644,759,770,943,953,5768,9500,-14696,18
644,758,770,943,954,4552,8892,-13072,18
644,758,770,943,954,4844,10060,-14140,18
644,758,769,943,954,4740,9704,-13884,18
644,758,769,943,954,5188,8772,-14552,18
644,758,770,943,954,5212,8952,-14132,18
644,758,770,943,953,4704,7876,-13996,18
644,758,770,943,953,6132,7452,-14948,18
644,759,769,943,954,7160,5420,-15612,18
644,758,769,943,954,6744,5628,-16088,18
644,758,769,943,953,5784,5216,-16164,18
644,758,769,943,953,5356,7284,-16536,18
644,758,769,943,953,5188,6184,-16016,18
644,759,768,943,954,6944,4900,-15248,18
644,759,769,943,954,7092,4256,-15920,18
644,759,771,943,954,6924,3688,-16276,18
644,759,771,943,953,7616,3344,-16048,18
644,759,771,943,954,7676,3568,-15608,18
644,759,770,943,954,8172,3788,-15828,18
641,816,810,956,961,13080,-10172,1692,20
640,816,794,956,960,12992,-10740,1812,20
641,816,792,956,961,12484,-11076,1672,20
641,816,792,956,961,12760,-10924,1016,20
641,816,792,956,961,12764,-10696,784,20
642,817,792,956,961,12616,-10292,56,20
642,817,791,956,961,12908,-10580,392,20
642,817,790,956,961,12828,-10956,84,20
642,817,791,956,961,12660,-10876,268,20
642,817,790,956,961,12336,-11816,128,20
642,816,790,956,961,12048,-11680,36,20
642,816,790,956,961,12096,-11392,-100,20
642,816,790,956,961,12408,-11500,-296,20
642,816,790,956,961,12748,-10932,-28,20
642,816,789,956,961,12780,-10192,-224,20
642,816,789,956,961,13068,-10176,-824,20
642,816,788,956,961,13328,-10044,96,20
642,816,788,956,961,13564,-9936,280,20
642,816,789,956,961,13844,-9552,280,20
642,816,789,956,961,13772,-9512,544,20
642,816,789,956,961,13816,-9292,116,20
642,816,788,956,961,14240,-9308,772,20
642,816,788,956,961,14112,-8620,1116,20
642,816,789,956,961,14852,-7616,1196,20
642,815,789,956,961,14972,-7248,1680,20
642,815,789,956,961,15248,-6916,1740,20
642,815,789,956,961,15232,-6692,2176,20
642,815,789,956,961,15500,-6280,2812,20
642,815,789,956,961,15264,-6532,3396,20
642,815,789,956,961,15372,-6336,3284,20
642,815,790,956,961,15012,-5784,3880,20
642,815,789,956,961,15508,-3848,4700,20
642,815,789,956,961,15132,-3220,5456,20
642,815,789,956,961,14936,-836,5412,20
642,815,789,956,961,14768,-452,7132,20
642,815,789,955,961,14452,1504,8076,20
642,816,789,955,961,14520,1904,8816,20
642,815,788,956,962,14132,3760,8228,20
641,815,791,955,961,13956,4488,7300,20
641,815,791,956,961,13520,5516,6412,20
641,815,790,955,962,13996,5644,6140,20
641,815,789,955,961,14248,4844,6624,20
641,815,785,955,961,14132,4864,6972,20
641,815,787,955,961,14288,4064,7248,20
642,815,788,955,961,14412,2556,7408,20
641,815,791,955,961,14340,1036,8204,20
641,814,788,955,961,13956,-1124,8852,20
641,814,788,955,961,14004,-2548,7208,20
641,814,788,955,961,14168,-3228,7020,20
641,814,790,955,961,14476,-3520,7080,20
641,814,790,955,961,14296,-3448,7136,20
641,814,786,955,961,14528,-3300,6796,20
641,814,787,955,961,14540,-3600,6912,20
641,814,788,955,961,14784,-2068,7316,20
641,814,788,955,961,14940,980,6864,20
641,814,788,955,961,14976,1992,6884,20
641,814,788,955,961,14960,1752,7316,20
641,814,789,955,961,14880,1180,7348,20
641,814,792,955,961,14904,-180,7644,20
641,814,798,955,961,14388,-1628,7500,20
641,814,791,955,961,14424,-2552,7708,20
641,814,789,955,961,14280,-3208,7492,20
641,814,786,955,961,13872,-4640,8660,20
641,814,789,955,961,13692,-4604,8304,20
641,814,791,955,961,13120,-5624,7760,20
641,814,789,955,961,12916,-6416,7836,20
641,814,782,955,961,12840,-5772,8868,20
641,813,790,955,961,12128,-6232,8644,20
641,813,789,955,961,11788,-7048,9120,20
641,814,790,955,961,11768,-7944,9284,20
641,813,790,955,961,11692,-7964,8416,20
641,813,789,955,961,11608,-7628,8332,20
641,813,789,955,961,11116,-8268,8444,20
641,813,789,955,961,10664,-8272,8188,20
641,814,790,955,961,10820,-9044,8288,20
641,813,789,955,961,10436,-9416,8480,20
641,813,788,955,961,10468,-9636,8548,20
641,813,787,955,961,10456,-8596,7684,20
641,813,788,955,961,12280,-8064,9060,20
641,813,788,955,961,12808,-6448,8004,20
641,813,788,955,961,13744,-6220,7944,20
641,813,788,955,960,14216,-4528,7144,20
641,813,787,955,961,14300,-3820,7148,20
641,813,787,955,961,14280,-3488,7040,20
641,813,787,955,961,14404,-4136,7060,20
641,814,787,955,961,14584,-2748,6732,20
641,814,786,955,961,15060,-2628,6876,20
641,813,786,955,961,15204,-2740,6256,20
641,813,786,955,961,15080,-2832,5876,20
641,813,786,955,961,15536,-3684,5824,20
641,813,786,955,961,15216,-2168,7180,20
642,813,783,955,961,15312,-2220,5728,20
642,813,786,955,961,15840,-3304,5004,20
642,813,786,955,961,15740,-4468,3064,20
642,813,786,955,961,14880,-4668,2436,20
642,813,786,955,961,16552,-3256,1092,20
642,813,785,955,961,15892,-3652,2264,20
642,813,786,955,961,16888,-3676,1452,20
642,814,786,955,961,17256,-1020,2204,20
643,814,786,955,961,16896,-1620,1752,20
642,813,786,955,961,16880,-692,1324,20
642,813,786,955,961,16588,-2060,2164,20
642,813,786,955,961,16004,-1720,2388,20
642,813,786,955,961,16180,-1864,184,20
641,813,785,955,961,16940,-1940,584,20
641,813,786,955,961,16968,-1864,1724,20
641,813,785,955,961,16524,-1116,3092,20
641,813,786,955,961,15976,-1328,3432,20
641,813,786,955,961,16332,-3064,3728,20
641,813,786,955,961,16176,-3088,5748,20
641,813,785,955,961,15672,-3068,4264,20
641,813,786,955,961,15756,-5324,2448,20
641,813,786,955,961,15476,-5612,1772,20
641,814,786,955,961,16120,-5664,1372,20
641,813,786,955,961,15500,-6396,2968,20
641,813,786,955,961,14792,-7884,3364,20
641,813,786,955,961,13764,-7220,2356,20
641,813,786,955,961,14148,-7912,2576,20
641,813,786,955,961,14132,-8384,2172,20
641,813,786,955,961,14428,-8212,1860,20
641,813,786,955,961,14356,-8156,2096,20
641,813,786,955,961,14556,-8192,1896,20
641,813,787,955,961,14636,-7972,1512,20
641,813,786,955,961,14540,-8160,1808,20
641,813,786,955,961,14656,-7488,1632,20
641,813,786,955,961,15080,-7564,2568,20
641,813,786,955,961,14760,-7316,1804,20
641,812,786,956,961,15108,-7320,1856,20
641,812,786,956,962,15100,-7304,1920,20
641,812,786,956,962,14908,-6952,2076,20
641,812,786,956,962,14320,-6224,2628,20
645,813,788,956,962,14144,-6428,4108,20
642,813,787,956,962,14672,-5480,4768,20
641,813,787,956,962,15028,-4800,5772,20
642,813,787,956,962,14852,-4636,6472,20
642,812,786,956,962,14324,-4876,6924,20
642,812,786,956,962,13976,-5432,7168,20
641,812,786,956,962,13692,-5560,7204,20
642,812,786,956,962,13284,-6004,7556,20
642,812,786,956,962,12104,-5672,7604,20
641,812,786,956,962,12076,-6644,8396,20
642,812,786,956,962,12076,-7456,9072,20
642,812,786,956,962,12180,-6272,9056,20
642,812,786,956,962,11916,-5936,9348,20
641,812,786,956,962,11932,-5844,9284,20
642,812,786,956,962,11732,-6612,9464,20
642,812,786,956,962,11624,-7324,9876,20
641,811,786,956,962,11524,-7756,9732,20
641,812,785,956,962,11544,-9256,9152,20
641,811,785,956,962,10856,-8700,8024,20
641,811,786,956,962,10776,-9280,8072,20
641,811,786,956,962,10588,-10212,8360,20
641,811,786,956,962,10128,-10320,6908,20
641,812,785,956,962,8892,-11176,6652,20
641,811,785,956,962,8756,-12456,6548,20
641,811,786,956,962,9908,-11136,5800,20
641,811,786,956,962,11000,-11100,6424,20
641,811,782,956,962,11848,-9964,5972,20
641,811,785,956,962,12020,-9732,5640,20
641,811,785,956,962,12664,-9560,5848,20
641,811,785,956,962,12620,-9296,5248,20
641,811,785,956,962,13252,-8876,5408,20
641,811,782,956,962,13168,-8208,5260,20
641,811,781,956,962,13852,-7480,5116,20
641,811,784,956,962,14216,-6904,5424,20
641,811,786,956,962,14432,-5800,5308,20
641,811,783,956,962,14716,-5220,5256,20
641,812,784,956,962,15132,-4628,5628,20
641,811,783,956,962,15252,-3964,5948,20
641,812,784,956,962,14996,-2992,5604,20
641,812,784,956,962,15300,-3440,6324,20
641,812,784,956,962,15012,-2832,6372,20
641,812,784,956,962,15100,-3080,5796,20
641,812,784,956,962,15272,-3852,6048,20
641,812,785,956,962,14788,-4688,6180,20
641,812,786,956,962,14684,-4576,6312,20
641,812,785,956,962,14356,-5136,6384,20
641,812,785,956,962,14292,-5344,6132,20
641,812,781,956,962,14152,-6128,6304,20
641,812,785,956,962,13148,-7380,6192,20
641,812,776,956,962,12220,-9560,6472,20
641,811,780,956,962,10996,-11496,5384,20
641,811,783,956,962,10012,-12380,4920,20
641,811,783,956,962,9120,-13132,4804,20
641,811,784,956,962,8904,-13120,4564,20
641,811,784,956,962,9148,-13256,5104,20
641,811,784,956,962,8264,-13040,4620,20
641,812,784,956,962,7604,-13392,5428,20
641,811,784,956,962,8064,-13812,5000,20
641,811,784,956,962,7716,-13428,5236,20
641,811,784,956,962,8868,-12476,5380,20
641,811,783,956,962,11152,-11064,5412,20
641,811,784,956,962,11152,-9332,4872,20
641,811,784,956,962,12904,-7852,6704,20
641,811,783,956,962,12520,-7644,7316,20
641,811,783,956,962,12472,-7372,7760,20
641,811,784,956,962,12428,-7140,8116,20
641,811,784,956,962,12108,-7032,8396,20
641,811,783,956,962,11484,-6972,8404,20
641,811,785,956,962,11724,-7464,9244,20
641,811,783,956,962,11108,-7524,8908,20
641,811,783,956,962,10904,-7792,9548,20
641,811,783,956,962,10424,-7464,10136,20
641,811,783,956,962,10248,-7804,10388,20
641,811,784,956,962,9920,-7836,10620,20
641,811,785,956,962,9780,-7760,10728,20
641,811,784,956,962,9644,-7752,10968,20
641,811,784,956,962,9172,-8024,10744,20
641,811,784,956,962,8952,-7784,10756,20
641,811,784,956,962,8720,-8120,11176,20
641,811,783,956,962,8740,-8984,10920,20
641,811,784,956,962,8528,-9464,10208,20
641,811,784,956,962,9204,-9764,7836,20
641,811,784,956,962,10252,-10408,7864,20
641,811,784,956,962,11084,-10444,6196,20
641,811,783,956,962,12176,-10564,5764,20
641,811,784,956,962,12732,-8276,4372,20
641,811,783,956,963,15180,-6920,3108,20
641,811,783,956,963,14332,-7472,3100,20
641,811,783,956,962,14964,-7504,3440,20
641,811,783,956,962,14620,-7628,2332,20
642,811,784,956,962,14940,-6588,1568,20
642,811,784,956,962,15448,-5816,1428,20
641,811,784,956,963,15872,-4812,896,20
641,811,784,956,963,15528,-6512,1848,20
641,811,783,956,962,14636,-7588,2016,20
642,811,784,956,962,14376,-7716,1924,20
641,811,784,956,962,14608,-7652,2548,20
642,811,785,956,962,13844,-8012,5108,20
641,811,784,956,962,13732,-7756,6000,20
641,811,784,956,962,13564,-6376,8192,20
641,811,784,956,962,12928,-4500,9308,20
641,811,783,956,962,12708,-744,10200,20
641,811,783,956,962,11644,1612,10640,20
641,811,784,956,962,13436,2372,7764,20
641,811,784,956,962,14636,-404,8352,20
641,811,786,956,962,14752,-1556,6956,20
641,811,784,956,962,14612,-4500,5972,20
641,811,784,955,962,14276,-6772,5088,20
641,811,784,956,962,14064,-8760,4176,20
640,811,783,956,962,13584,-9680,2932,20
641,811,784,956,962,12900,-10396,1048,20
641,811,783,956,962,12836,-10680,868,20
640,811,783,956,962,12368,-11232,-576,20
640,811,782,956,962,12336,-11604,-1484,20
640,811,782,955,962,11576,-11936,-1048,20
641,811,783,956,962,11576,-11576,-1100,20
641,812,783,956,962,11648,-12432,-800,20
641,812,783,956,962,11120,-12740,-1496,20
641,812,783,956,962,11500,-12280,-816,20
640,812,783,956,962,12004,-12056,-732,20
640,813,785,956,962,12668,-11348,-288,20
640,813,784,956,962,12820,-10744,-500,20
640,812,783,956,962,13536,-10460,1480,20
640,812,783,956,962,13148,-9300,916,20
641,812,783,956,962,13948,-8880,2032,20
641,812,783,956,962,14168,-7904,2884,20
641,812,783,956,962,14200,-7880,3864,20
641,812,783,956,962,14248,-7440,4348,20
641,812,783,956,962,14460,-7396,4724,20
641,813,783,956,962,14236,-7004,5656,20
641,813,784,956,963,13996,-6316,6024,20
641,813,784,956,963,13984,-5856,6516,20
641,813,784,957,963,13764,-5424,7464,20
641,813,784,957,962,13184,-5148,7624,20
641,813,784,957,963,13420,-4372,7756,20
641,813,785,956,962,13360,-4360,8284,20
641,813,785,956,962,13556,-4136,8644,20
641,813,782,957,962,13620,-4080,8468,20
641,813,783,957,962,13328,-4216,7732,20
641,813,783,956,963,13832,-4876,8592,20
641,813,786,956,962,12888,-4368,8624,20
641,812,785,956,962,13000,-5660,8552,20
641,813,786,956,962,13060,-5964,8292,20
641,813,784,956,962,13212,-6040,6968,20
641,812,785,956,962,14112,-5144,7568,20
641,812,785,956,962,14208,-4708,7316,20
641,812,785,956,963,14380,-4580,7348,20
641,812,785,956,963,14152,-4744,6936,20
641,812,784,956,962,14552,-3568,7184,20
641,812,785,956,962,14852,-3716,7224,20
641,812,785,956,962,14912,-2204,7040,20
641,812,785,956,963,14592,-2068,7752,20
642,813,785,956,963,16448,1140,6112,20
641,812,785,956,962,14684,24,6812,20
641,812,785,956,962,14540,-664,7460,20
641,812,785,956,962,14588,-540,7420,20
641,812,785,956,962,13968,-1316,8736,20
641,812,785,956,963,12996,-2516,9336,20
641,811,785,956,962,11940,-2700,9892,20
641,811,786,956,962,11932,-4512,10144,20
641,811,786,956,962,11192,-4628,10632,20
641,811,789,956,962,11244,-5508,10024,20
641,811,786,956,962,11148,-5972,10116,20
641,811,787,956,962,10980,-6796,10044,20
641,810,789,956,962,10128,-8552,9928,20
641,811,787,956,962,9292,-8976,9196,20
641,811,782,956,962,8676,-10336,9904,20
641,811,785,956,962,8096,-9880,9136,20
642,811,787,955,962,7876,-11008,10056,20
641,811,785,955,962,7392,-10580,9280,20
641,811,784,956,962,7856,-10452,9684,20
642,811,784,955,962,8260,-10092,9508,20
641,810,785,955,962,8972,-10604,8204,20
641,811,784,955,962,9900,-9924,9364,20
641,810,784,955,962,10012,-8316,9444,20
641,810,784,956,962,10364,-7256,10388,20
641,810,784,955,962,10048,-6632,10768,20
640,810,783,955,962,8908,-7948,11392,20
641,810,783,955,962,8592,-6944,10704,20
641,810,783,955,962,8996,-6616,11924,20
640,810,783,955,962,9852,-5888,12068,20
640,810,783,955,962,12520,-4124,11952,20
640,809,783,955,963,11764,-3000,11644,20
640,809,784,955,963,12192,-724,10784,20
640,809,784,955,963,12948,496,9692,20
641,810,785,955,962,11624,-2944,10484,20
642,809,783,956,962,10976,-4176,11088,20
643,809,784,955,962,11248,-4708,9952,20
642,809,789,955,962,10720,-4972,10736,20
641,809,785,956,962,11212,-4564,11260,20
640,809,783,956,962,13104,-2812,9064,20
640,809,783,955,962,14236,1096,6556,20
641,809,782,956,962,14948,1700,7348,20
641,809,782,956,963,14816,4076,5980,20
641,810,780,956,962,14612,5920,3936,20
641,811,780,956,963,15024,7300,3996,20
641,812,780,957,963,14016,7500,4408,20
641,811,781,957,963,13204,7428,5984,20
641,812,781,957,963,13324,6976,6640,20
641,811,780,957,963,13088,5792,8876,20
641,811,781,956,962,12632,1580,11076,20
640,811,781,956,963,13104,196,9884,20
640,811,783,956,962,12304,-1264,6120,20
640,812,783,957,962,12848,-9432,6156,20
640,812,779,957,962,13900,-9020,1968,20
641,811,779,956,962,13604,-9740,-1800,20
641,811,779,956,962,14820,-8276,-1452,20
641,810,778,957,962,14148,-8620,-1544,20
640,810,779,957,962,14152,-9448,-1136,20
640,810,778,957,962,14324,-8748,-1112,20
640,810,779,957,962,14388,-8520,-376,20
640,810,779,957,962,15104,-8280,1048,20
640,811,779,957,962,15764,-8288,848,20
640,811,778,957,962,16124,-7440,1812,20
640,811,780,957,962,15828,-5588,2648,20
640,811,779,957,962,14364,-4736,4200,20
640,811,780,957,962,15548,-3416,5168,20
640,811,780,957,962,15152,-3156,6036,20
640,811,780,957,962,14404,-2908,7820,20
640,811,780,957,962,14216,-2276,8180,20
640,810,779,957,962,13512,-2500,9064,20
640,810,780,957,962,13116,-2780,9200,20
640,810,781,957,962,12932,-3172,9072,20
640,810,781,957,962,12260,-5384,9732,20
640,810,781,957,962,12296,-5368,9512,20
640,810,780,957,962,12120,-6120,9188,20
640,810,781,956,962,11332,-7428,9364,20
640,810,781,957,962,10448,-8724,9372,20
640,810,780,957,962,9916,-8484,9276,20
640,810,780,956,961,9992,-8508,9448,20
640,810,780,957,962,9600,-8856,10000,20
640,810,780,956,962,10448,-8364,9556,20
640,810,781,957,962,10508,-8036,9444,20
640,810,780,956,962,10440,-8256,9632,20
640,810,780,957,961,10980,-8068,9576,20
640,809,781,957,961,11860,-7792,8708,20
642,809,781,957,962,13040,-6448,6700,20
641,810,780,956,961,15832,-7396,8488,20
641,810,780,956,961,15488,-5680,6084,20
641,809,781,957,961,16352,-4872,2600,20
643,809,781,956,961,15460,-4212,4148,20
641,809,780,956,961,15896,-4132,3756,20
640,809,781,956,961,15036,-1824,3188,20
640,809,782,956,961,16080,-1368,4216,20
640,809,782,956,961,15740,-2296,4952,20
640,809,782,956,961,15260,-776,5392,20
640,809,782,956,962,15272,-824,6672,20
640,809,782,956,961,15752,-1132,7712,20
640,809,782,956,961,13992,-172,7300,20
640,809,781,956,961,13820,-1152,9312,20
641,809,782,956,961,14044,-708,8696,20
640,809,782,956,962,14372,-1564,8456,20
641,808,781,956,962,14296,-1272,8320,20
640,808,781,957,963,14516,-1608,7216,20
640,808,780,957,963,14440,-2176,7476,20
640,807,780,957,963,14368,-2440,7724,20
640,807,780,957,963,14856,-1076,7156,20
640,808,780,956,963,15396,-8,6484,20
640,808,779,956,963,15016,-476,6712,20
640,808,780,956,963,15428,-544,6708,20
640,808,780,956,963,15224,-536,6252,20
640,808,779,956,963,15084,-468,6152,20
640,808,780,956,963,14916,-948,6864,20
640,808,778,956,963,15196,-2040,8052,20
640,808,778,956,963,14868,-1400,7820,20
640,808,778,956,963,13940,-2216,7948,20
640,808,779,956,962,13912,-1976,8544,20
640,808,779,956,963,13212,-2804,8276,20
640,808,779,956,963,13212,-4676,9472,20
640,808,778,956,963,12456,-5920,8972,20
640,808,778,956,962,10444,-6080,8360,20
640,807,779,955,962,9504,-8948,8956,20
640,807,779,955,962,9352,-9376,10240,20
640,808,779,955,962,8844,-7296,10520,20
640,808,779,955,962,9960,-5912,11956,20
640,808,780,956,962,9224,-5912,12400,20
640,809,781,956,963,8684,-3940,11784,20
640,809,781,956,963,9044,-2184,13600,20
641,808,781,955,963,9056,-1236,12700,20
641,808,781,956,962,10320,-1288,12280,20
640,808,780,955,962,10568,-1116,11116,20
640,807,781,955,962,12060,-1068,11100,20
640,807,780,955,962,12388,-1692,11212,20
640,807,780,955,962,12268,-1040,10320,20
640,807,780,955,962,12700,372,10184,20
640,807,780,955,963,13448,1548,9148,20
640,807,781,955,962,14264,624,7832,20
640,807,780,955,962,14612,2164,8168,20
640,807,780,955,962,14932,1292,6996,20
640,807,780,955,962,15020,-912,5876,20
640,807,780,955,962,15056,-2436,6616,20
640,807,780,955,962,14968,-3800,5784,20
640,807,779,955,962,15340,-4880,4776,20
640,807,779,955,962,15616,-5204,5196,20
640,807,779,955,962,15616,-5052,4764,20
640,808,779,955,963,14340,-6560,4908,20
640,807,779,955,962,14364,-6996,5104,20
640,807,779,955,962,13620,-8624,5500,20
640,807,779,955,962,13132,-8112,5808,20
640,807,780,955,962,13992,-9028,9080,20
640,807,780,955,962,12872,-7136,7624,20
640,807,780,955,962,12844,-7092,7864,20
640,807,779,955,962,13176,-7140,8252,20
640,807,779,955,962,12900,-5360,8720,20
640,807,780,955,962,12880,-4708,8744,20
640,807,780,955,962,13260,-3204,8424,20
640,808,780,955,962,13508,-2364,8444,20
640,807,780,955,962,13020,-1452,9424,20
640,807,780,955,962,13800,-876,10092,20
640,793,783,955,952,10636,1308,11980,22
639,793,785,955,952,10736,1088,12144,22
639,793,785,955,952,10880,676,12136,22
639,793,784,955,952,10984,528,11572,22
639,793,785,955,953,10700,-1056,12072,22
639,793,785,955,953,11432,-780,11516,22
639,793,785,954,953,11400,-1548,11096,22
639,793,785,955,954,11692,-2772,11040,22
639,793,785,955,954,11880,-3828,10644,22
639,793,785,955,954,11368,-5400,10328,22
639,793,785,955,955,11448,-7184,9308,22
639,793,786,955,955,10456,-8264,7348,22
639,792,786,955,955,10900,-10688,7396,22
639,792,786,955,956,11156,-9564,7648,22
639,792,786,955,956,11680,-8932,7240,22
639,792,786,954,956,13044,-7548,6712,22
640,792,786,954,956,12708,-7832,6316,22
640,792,785,954,956,12860,-8028,6284,22
640,792,785,955,957,12928,-8096,6728,22
640,791,783,955,957,13576,-7152,5996,22
640,792,782,955,957,13096,-8484,6500,22
640,792,780,955,957,13288,-7920,6784,22
640,791,779,954,957,13588,-7320,5608,22
640,791,779,954,957,13688,-7296,5916,22
640,791,778,954,957,13720,-6944,6068,22
640,791,777,954,958,14008,-6508,5768,22
639,791,776,955,958,13952,-5824,5556,22
640,791,776,954,957,14032,-5436,6616,22
639,791,774,954,957,14200,-4992,6400,22
640,791,773,954,957,14436,-4944,7124,22
640,791,774,954,957,14472,-2720,7660,22
640,791,773,954,957,14236,-2924,7924,22
640,791,772,954,957,14428,-2356,7052,22
640,791,772,954,957,14132,-2268,7932,22
639,791,771,954,957,14052,-1176,8824,22
639,791,771,954,957,13396,292,9372,22
640,790,770,954,958,12544,1720,10408,22
640,790,771,954,957,12260,2192,10952,22
640,790,772,954,958,12128,3464,10728,22
640,790,772,954,957,11292,6016,10100,22
640,790,773,954,957,10756,5980,10308,22
640,790,773,954,957,9972,7300,10628,22
640,790,773,954,958,9344,9364,9356,22
640,790,775,955,957,9720,10500,7936,22
640,790,776,954,957,9820,11160,7140,22
640,790,776,955,958,10144,11520,6268,22
640,790,778,955,957,9912,11820,5772,22
640,790,778,954,958,9736,12160,5688,22
640,790,778,954,957,8772,12684,5996,22
640,790,779,954,957,8764,12256,6344,22
640,790,779,955,957,8168,12476,6268,22
640,790,779,954,957,7672,12584,6440,22
640,789,780,955,958,8028,13896,5920,22
640,789,779,954,957,6976,13084,6864,22
640,789,779,954,957,7080,13548,6760,22
640,789,780,954,957,7796,13124,6852,22
640,790,780,954,957,7504,10928,8056,22
640,789,780,954,957,6800,12768,7364,22
640,789,781,954,957,6844,12904,7176,22
640,789,782,954,957,7156,12040,8772,22
640,789,782,954,957,7724,10432,9972,22
640,789,782,954,957,8508,5744,12028,22
640,789,782,954,957,9036,2500,13072,22
640,789,782,954,957,8804,-208,13736,22
640,789,783,954,957,9220,-1408,13604,22
640,789,783,954,958,10704,-4216,12076,22
640,789,783,954,958,10628,-6084,11316,22
640,789,783,954,958,10508,-6748,11148,22
640,789,783,954,958,11328,-7836,10440,22
640,789,782,954,958,10924,-7040,8368,22
640,790,782,954,958,11260,-7216,8232,22
640,790,781,954,958,11072,-7900,8760,22
640,789,779,954,958,11428,-6992,8424,22
641,789,779,954,958,11660,-7168,9092,22
640,790,779,955,958,11288,-7536,9084,22
641,789,778,955,958,12520,-5664,8576,22
640,790,776,955,958,12560,-4932,8524,22
640,790,776,954,958,13644,-3140,8768,22
640,790,774,955,958,13808,-2576,8768,22
640,789,773,954,958,14444,-1512,8296,22
640,790,773,955,958,14136,-1072,8884,22
640,789,772,954,958,13828,-340,9340,22
640,789,771,955,958,13656,168,8976,22
640,789,770,955,958,13924,240,9520,22
640,789,770,955,958,13520,468,9184,22
640,789,769,954,958,13556,396,9364,22
640,789,768,955,958,13380,628,9032,22
640,789,768,954,957,14052,-184,8544,22
640,787,767,954,957,13716,-1280,8608,22
640,788,767,955,956,14084,-1072,8340,22
640,787,767,955,957,14068,-1880,7964,22
640,787,767,955,957,14064,-2252,8488,22
641,787,766,955,957,14548,-3260,8712,22
640,787,765,955,957,13968,-2784,7984,22
640,786,764,955,956,14072,-3276,8208,22
640,786,764,955,956,13788,-4148,8152,22
640,786,763,955,956,13760,-4328,8040,22
640,786,763,955,956,13720,-3904,8284,22
641,786,763,955,956,13360,-4284,8600,22
641,786,764,955,956,13428,-5104,8184,22
641,786,764,955,956,13640,-4624,8092,22
641,786,764,955,956,13456,-4300,8140,22
641,786,764,955,956,13596,-5272,8184,22
641,786,763,955,956,13048,-4468,9260,22
641,786,763,954,956,12904,-5084,8744,22
641,786,763,955,956,13380,-5548,8428,22
641,786,762,955,956,13104,-5444,8108,22
641,786,762,954,956,13172,-5424,8000,22
641,786,761,954,956,12916,-6048,8512,22
641,786,761,955,956,13264,-6008,8488,22
641,786,761,955,956,13176,-5888,7808,22
641,786,762,955,956,12648,-6340,8208,22
641,786,762,955,957,12116,-7016,8708,22
641,786,763,955,956,11024,-8236,8360,22
641,786,764,955,956,10240,-8896,9180,22
641,786,765,955,957,9484,-9396,8908,22
641,786,766,954,956,9860,-5692,10656,22
641,786,766,954,956,10700,220,11948,22
641,786,768,955,956,9784,4388,12220,22
641,786,769,954,956,6612,11000,9908,22
641,786,770,954,956,5640,12508,7432,22
641,786,771,955,957,5016,12668,7812,22
641,785,771,954,956,4568,12988,7420,22
642,778,766,946,953,5132,13728,7572,22
642,769,761,942,951,5664,12556,8200,22
641,767,762,945,947,5740,13436,8212,22
641,771,765,945,941,5928,11020,10128,22
641,772,766,945,942,5932,11996,9032,22
642,771,767,945,943,5560,12324,8952,22
642,771,767,946,943,5596,11896,9424,22
641,772,767,946,943,5480,11932,8956,22
642,772,767,946,943,5144,12040,8920,22
641,772,767,946,944,5196,11884,9504,22
642,772,768,946,944,5232,11932,9748,22
641,772,768,946,944,5356,11864,9276,22
641,772,768,946,944,4620,10912,10800,22
641,773,768,946,944,4144,11284,10548,22
641,773,768,946,944,4328,11088,10876,22
641,773,768,946,944,3752,9504,12668,22
641,773,768,946,944,5128,5096,14384,22
641,773,768,947,945,5512,3948,14352,22
641,773,769,947,945,4736,1824,15400,22
641,773,769,947,945,4320,-428,15520,22
641,774,769,947,945,3816,-2868,15820,22
641,773,769,947,945,3840,-2912,15392,22
642,773,770,948,945,3416,-5320,15692,22
642,774,771,948,945,3244,-7536,14164,22
642,774,772,948,946,2780,-8148,13004,22
642,775,772,948,946,2224,-9728,12700,22
641,775,773,949,946,2348,-10348,12160,22
642,775,773,949,947,2132,-10660,11852,22
642,775,773,949,947,2248,-11440,11068,22
642,775,773,949,947,1692,-12484,10896,22
641,775,773,949,947,1500,-12320,9360,22
642,775,773,949,947,928,-13820,9300,22
641,775,773,949,947,828,-12604,8728,22
641,775,773,950,947,-56,-14428,9420,22
641,775,772,949,947,-56,-13916,8376,22
641,775,771,950,947,-628,-13608,7820,22
641,775,771,950,947,-568,-13860,8376,22
641,775,771,950,947,-860,-13920,7880,22
641,775,771,950,947,-200,-14496,7776,22
641,775,770,950,947,132,-14816,8032,22
641,775,770,950,947,-400,-15796,6020,22
641,775,770,949,947,-208,-15156,4768,22
641,775,770,950,947,-560,-15648,4652,22
641,775,770,950,947,-216,-15556,4572,22
641,775,770,950,947,-196,-15540,3648,22
641,775,770,950,947,-96,-15780,3248,22
641,775,770,950,947,648,-16216,3772,22
641,775,769,950,947,512,-16076,3732,22
641,775,770,950,948,972,-15908,3800,22
641,775,769,950,948,448,-16128,4172,22
641,775,768,950,948,320,-15448,4608,22
641,775,768,950,948,24,-15296,5160,22
